experiment,i,M,base,pm,lora,q,BS,GAS,GBS,beam,tGPU,gGPU
MesmerizingEzra,10,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,68.,53.
MesmerizingEzra,9,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,68.,53.
MesmerizingEzra,8,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,68.,53.
MesmerizingEzra,7,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,68.,53.
MesmerizingEzra,6,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,68.,53.
MesmerizingEzra,5,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,68.,53.
MesmerizingEzra,4,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,68.,53.
MesmerizingEzra,3,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,68.,53.
MesmerizingEzra,2,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,68.,53.
MesmerizingEzra,1,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,68.,53.
TenaciousTusken,21,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,67.,43.
TenaciousTusken,20,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,67.,43.
TenaciousTusken,19,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,67.,43.
TenaciousTusken,18,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,67.,43.
TenaciousTusken,17,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,67.,43.
TenaciousTusken,16,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,67.,43.
TenaciousTusken,15,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,67.,43.
TenaciousTusken,14,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,67.,43.
TenaciousTusken,13,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,67.,43.
TenaciousTusken,12,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,67.,43.
TenaciousTusken,11,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,67.,43.
TenaciousTusken,10,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,67.,43.
TenaciousTusken,9,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,67.,43.
TenaciousTusken,8,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,67.,43.
TenaciousTusken,7,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,67.,43.
TenaciousTusken,6,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,67.,43.
TenaciousTusken,5,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,67.,43.
TenaciousTusken,4,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,67.,43.
TenaciousTusken,3,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,67.,43.
TenaciousTusken,2,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,67.,43.
TenaciousTusken,1,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,67.,43.
IllustriousRex,21,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,67.,33.
IllustriousRex,20,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,67.,33.
IllustriousRex,19,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,67.,33.
IllustriousRex,18,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,67.,33.
IllustriousRex,17,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,67.,33.
IllustriousRex,16,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,67.,33.
IllustriousRex,15,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,67.,33.
IllustriousRex,14,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,67.,33.
IllustriousRex,13,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,67.,33.
IllustriousRex,12,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,67.,33.
IllustriousRex,11,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,67.,33.
IllustriousRex,10,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,67.,33.
IllustriousRex,9,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,67.,33.
IllustriousRex,8,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,67.,33.
IllustriousRex,7,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,67.,33.
IllustriousRex,6,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,67.,33.
IllustriousRex,5,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,67.,33.
IllustriousRex,4,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,67.,33.
IllustriousRex,3,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,67.,33.
IllustriousRex,2,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,67.,33.
IllustriousRex,1,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,67.,33.
ResilientEadu,11,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,68.,42.
ResilientEadu,10,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,68.,42.
ResilientEadu,9,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,68.,42.
ResilientEadu,8,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,68.,42.
ResilientEadu,7,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,68.,42.
ResilientEadu,6,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,68.,42.
ResilientEadu,5,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,68.,42.
ResilientEadu,4,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,68.,42.
ResilientEadu,3,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,68.,42.
ResilientEadu,2,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,68.,42.
ResilientEadu,1,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,68.,42.
MythicalNien,10,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,69.,50.
MythicalNien,9,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,69.,50.
MythicalNien,8,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,69.,50.
MythicalNien,7,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,69.,50.
MythicalNien,6,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,69.,50.
MythicalNien,5,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,69.,50.
MythicalNien,4,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,69.,50.
MythicalNien,3,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,69.,50.
MythicalNien,2,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,69.,50.
MythicalNien,1,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,69.,50.
AudaciousMandalore,1,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,64.,58.
VibrantObiWan,8,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,68.,43.
VibrantObiWan,7,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,68.,43.
VibrantObiWan,6,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,68.,43.
VibrantObiWan,5,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,68.,43.
VibrantObiWan,4,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,68.,43.
VibrantObiWan,3,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,68.,43.
VibrantObiWan,2,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,68.,43.
VibrantObiWan,1,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,68.,43.
DazzlingHapes,7,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,67.,44.
DazzlingHapes,6,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,67.,44.
DazzlingHapes,5,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,67.,44.
DazzlingHapes,4,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,67.,44.
DazzlingHapes,3,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,67.,44.
DazzlingHapes,2,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,67.,44.
DazzlingHapes,1,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,67.,44.
UnyieldingScarif,16,h,google/t5-v1_1-xxl,11,,bf16,16,16,1,3,57.,46.
UnyieldingScarif,15,h,google/t5-v1_1-xxl,11,,bf16,16,16,1,3,57.,46.
UnyieldingScarif,14,h,google/t5-v1_1-xxl,11,,bf16,16,16,1,3,57.,46.
UnyieldingScarif,13,h,google/t5-v1_1-xxl,11,,bf16,16,16,1,3,57.,46.
UnyieldingScarif,12,h,google/t5-v1_1-xxl,11,,bf16,16,16,1,3,57.,46.
UnyieldingScarif,11,h,google/t5-v1_1-xxl,11,,bf16,16,16,1,3,57.,46.
UnyieldingScarif,10,h,google/t5-v1_1-xxl,11,,bf16,16,16,1,3,57.,46.
UnyieldingScarif,9,h,google/t5-v1_1-xxl,11,,bf16,16,16,1,3,57.,46.
UnyieldingScarif,8,h,google/t5-v1_1-xxl,11,,bf16,16,16,1,3,57.,46.
UnyieldingScarif,7,h,google/t5-v1_1-xxl,11,,bf16,16,16,1,3,57.,46.
UnyieldingScarif,6,h,google/t5-v1_1-xxl,11,,bf16,16,16,1,3,57.,46.
UnyieldingScarif,5,h,google/t5-v1_1-xxl,11,,bf16,16,16,1,3,57.,46.
UnyieldingScarif,4,h,google/t5-v1_1-xxl,11,,bf16,16,16,1,3,57.,46.
UnyieldingScarif,3,h,google/t5-v1_1-xxl,11,,bf16,16,16,1,3,57.,46.
UnyieldingScarif,2,h,google/t5-v1_1-xxl,11,,bf16,16,16,1,3,57.,46.
UnyieldingScarif,1,h,google/t5-v1_1-xxl,11,,bf16,16,16,1,3,57.,46.
NebulousDantooine,2,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,67.,44.
NebulousDantooine,1,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,67.,44.
NobleCatoNeimoidia,2,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,68.,43.
NobleCatoNeimoidia,1,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,68.,43.
UnconquerableTusken,1,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,64.,60.
RogueBantha,12,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,50.,45.
RogueBantha,11,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,50.,45.
RogueBantha,10,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,50.,45.
RogueBantha,9,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,50.,45.
RogueBantha,8,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,50.,45.
RogueBantha,7,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,50.,45.
RogueBantha,6,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,50.,45.
RogueBantha,5,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,50.,45.
RogueBantha,4,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,50.,45.
RogueBantha,3,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,50.,45.
RogueBantha,2,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,50.,45.
RogueBantha,1,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,50.,45.
MesmerizingAlderaan,12,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,51.,45.
MesmerizingAlderaan,11,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,51.,45.
MesmerizingAlderaan,10,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,51.,45.
MesmerizingAlderaan,9,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,51.,45.
MesmerizingAlderaan,8,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,51.,45.
MesmerizingAlderaan,7,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,51.,45.
MesmerizingAlderaan,6,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,51.,45.
MesmerizingAlderaan,5,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,51.,45.
MesmerizingAlderaan,4,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,51.,45.
MesmerizingAlderaan,3,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,51.,45.
MesmerizingAlderaan,2,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,51.,45.
MesmerizingAlderaan,1,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,51.,45.
EuphoricYagaMinor,1,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,Non,Non
UnforgettableSaw,14,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,50.,45.
UnforgettableSaw,13,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,50.,45.
UnforgettableSaw,12,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,50.,45.
UnforgettableSaw,11,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,50.,45.
UnforgettableSaw,10,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,50.,45.
UnforgettableSaw,9,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,50.,45.
UnforgettableSaw,8,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,50.,45.
UnforgettableSaw,7,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,50.,45.
UnforgettableSaw,6,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,50.,45.
UnforgettableSaw,5,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,50.,45.
UnforgettableSaw,4,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,50.,45.
UnforgettableSaw,3,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,50.,45.
UnforgettableSaw,2,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,50.,45.
UnforgettableSaw,1,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,50.,45.
DazzlingKijimi,19,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,50.,45.
DazzlingKijimi,18,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,50.,45.
DazzlingKijimi,17,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,50.,45.
DazzlingKijimi,16,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,50.,45.
DazzlingKijimi,15,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,50.,45.
DazzlingKijimi,14,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,50.,45.
DazzlingKijimi,13,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,50.,45.
DazzlingKijimi,12,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,50.,45.
DazzlingKijimi,11,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,50.,45.
DazzlingKijimi,10,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,50.,45.
DazzlingKijimi,9,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,50.,45.
DazzlingKijimi,8,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,50.,45.
DazzlingKijimi,7,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,50.,45.
DazzlingKijimi,6,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,50.,45.
DazzlingKijimi,5,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,50.,45.
DazzlingKijimi,4,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,50.,45.
DazzlingKijimi,3,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,50.,45.
DazzlingKijimi,2,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,50.,45.
DazzlingKijimi,1,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,50.,45.
SereneZeb,33,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,73.,68.
SereneZeb,32,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,73.,68.
SereneZeb,31,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,73.,68.
SereneZeb,30,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,73.,68.
SereneZeb,29,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,73.,68.
SereneZeb,28,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,73.,68.
SereneZeb,27,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,73.,68.
SereneZeb,26,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,73.,68.
SereneZeb,25,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,73.,68.
SereneZeb,24,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,73.,68.
SereneZeb,23,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,73.,68.
SereneZeb,22,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,73.,68.
SereneZeb,21,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,73.,68.
SereneZeb,20,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,73.,68.
SereneZeb,19,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,73.,68.
SereneZeb,18,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,73.,68.
SereneZeb,17,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,73.,68.
SereneZeb,16,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,73.,68.
SereneZeb,15,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,73.,68.
SereneZeb,14,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,73.,68.
SereneZeb,13,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,73.,68.
SereneZeb,12,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,73.,68.
SereneZeb,11,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,73.,68.
SereneZeb,10,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,73.,68.
SereneZeb,9,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,73.,68.
SereneZeb,8,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,73.,68.
SereneZeb,7,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,73.,68.
SereneZeb,6,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,73.,68.
SereneZeb,5,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,73.,68.
SereneZeb,4,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,73.,68.
SereneZeb,3,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,73.,68.
SereneZeb,2,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,73.,68.
SereneZeb,1,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,73.,68.
DauntlessCatoNeimoidia,33,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,73.,68.
DauntlessCatoNeimoidia,32,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,73.,68.
DauntlessCatoNeimoidia,31,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,73.,68.
DauntlessCatoNeimoidia,30,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,73.,68.
DauntlessCatoNeimoidia,29,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,73.,68.
DauntlessCatoNeimoidia,28,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,73.,68.
DauntlessCatoNeimoidia,27,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,73.,68.
DauntlessCatoNeimoidia,26,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,73.,68.
DauntlessCatoNeimoidia,25,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,73.,68.
DauntlessCatoNeimoidia,24,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,73.,68.
DauntlessCatoNeimoidia,23,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,73.,68.
DauntlessCatoNeimoidia,22,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,73.,68.
DauntlessCatoNeimoidia,21,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,73.,68.
DauntlessCatoNeimoidia,20,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,73.,68.
DauntlessCatoNeimoidia,19,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,73.,68.
DauntlessCatoNeimoidia,18,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,73.,68.
DauntlessCatoNeimoidia,17,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,73.,68.
DauntlessCatoNeimoidia,16,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,73.,68.
DauntlessCatoNeimoidia,15,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,73.,68.
DauntlessCatoNeimoidia,14,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,73.,68.
DauntlessCatoNeimoidia,13,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,73.,68.
DauntlessCatoNeimoidia,12,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,73.,68.
DauntlessCatoNeimoidia,11,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,73.,68.
DauntlessCatoNeimoidia,10,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,73.,68.
DauntlessCatoNeimoidia,9,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,73.,68.
DauntlessCatoNeimoidia,8,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,73.,68.
DauntlessCatoNeimoidia,7,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,73.,68.
DauntlessCatoNeimoidia,6,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,73.,68.
DauntlessCatoNeimoidia,5,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,73.,68.
DauntlessCatoNeimoidia,4,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,73.,68.
DauntlessCatoNeimoidia,3,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,73.,68.
DauntlessCatoNeimoidia,2,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,73.,68.
DauntlessCatoNeimoidia,1,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,73.,68.
t5v11xxl-768,7,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,78.,67.
t5v11xxl-768,6,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,78.,67.
t5v11xxl-768,5,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,78.,67.
t5v11xxl-768,4,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,78.,67.
t5v11xxl-768,3,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,78.,67.
t5v11xxl-768,2,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,78.,67.
t5v11xxl-768,1,h,google/t5-v1_1-xxl,11,,bf16,128,128,1,3,78.,67.
MysticalCad,21,t,google/t5-v1_1-xxl,sm,,int8,16,16,1,3,45.,32.
MysticalCad,20,t,google/t5-v1_1-xxl,sm,,int8,16,16,1,3,45.,32.
MysticalCad,19,t,google/t5-v1_1-xxl,sm,,int8,16,16,1,3,45.,32.
MysticalCad,18,t,google/t5-v1_1-xxl,sm,,int8,16,16,1,3,45.,32.
MysticalCad,17,t,google/t5-v1_1-xxl,sm,,int8,16,16,1,3,45.,32.
MysticalCad,16,t,google/t5-v1_1-xxl,sm,,int8,16,16,1,3,45.,32.
MysticalCad,15,t,google/t5-v1_1-xxl,sm,,int8,16,16,1,3,45.,32.
MysticalCad,14,t,google/t5-v1_1-xxl,sm,,int8,16,16,1,3,45.,32.
MysticalCad,13,t,google/t5-v1_1-xxl,sm,,int8,16,16,1,3,45.,32.
MysticalCad,12,t,google/t5-v1_1-xxl,sm,,int8,16,16,1,3,45.,32.
MysticalCad,11,t,google/t5-v1_1-xxl,sm,,int8,16,16,1,3,45.,32.
MysticalCad,10,t,google/t5-v1_1-xxl,sm,,int8,16,16,1,3,45.,32.
MysticalCad,9,t,google/t5-v1_1-xxl,sm,,int8,16,16,1,3,45.,32.
MysticalCad,8,t,google/t5-v1_1-xxl,sm,,int8,16,16,1,3,45.,32.
MysticalCad,7,t,google/t5-v1_1-xxl,sm,,int8,16,16,1,3,45.,32.
MysticalCad,6,t,google/t5-v1_1-xxl,sm,,int8,16,16,1,3,45.,32.
MysticalCad,5,t,google/t5-v1_1-xxl,sm,,int8,16,16,1,3,45.,32.
MysticalCad,4,t,google/t5-v1_1-xxl,sm,,int8,16,16,1,3,45.,32.
MysticalCad,3,t,google/t5-v1_1-xxl,sm,,int8,16,16,1,3,45.,32.
MysticalCad,2,t,google/t5-v1_1-xxl,sm,,int8,16,16,1,3,45.,32.
MysticalCad,1,t,google/t5-v1_1-xxl,sm,,int8,16,16,1,3,45.,32.
DauntlessCody,11,t,google/t5-v1_1-xxl,11,,int8,16,16,1,3,45.,32.
DauntlessCody,10,t,google/t5-v1_1-xxl,11,,int8,16,16,1,3,45.,32.
DauntlessCody,9,t,google/t5-v1_1-xxl,11,,int8,16,16,1,3,45.,32.
DauntlessCody,8,t,google/t5-v1_1-xxl,11,,int8,16,16,1,3,45.,32.
DauntlessCody,7,t,google/t5-v1_1-xxl,11,,int8,16,16,1,3,45.,32.
DauntlessCody,6,t,google/t5-v1_1-xxl,11,,int8,16,16,1,3,45.,32.
DauntlessCody,5,t,google/t5-v1_1-xxl,11,,int8,16,16,1,3,45.,32.
DauntlessCody,4,t,google/t5-v1_1-xxl,11,,int8,16,16,1,3,45.,32.
DauntlessCody,3,t,google/t5-v1_1-xxl,11,,int8,16,16,1,3,45.,32.
DauntlessCody,2,t,google/t5-v1_1-xxl,11,,int8,16,16,1,3,45.,32.
DauntlessCody,1,t,google/t5-v1_1-xxl,11,,int8,16,16,1,3,45.,32.
IllustriousIlum,1,t,google/t5-v1_1-xxl,sm,,int8,16,16,1,3,Non,Non
LivelyCassian,1,t,google/t5-v1_1-xxl,11,,int8,16,16,1,3,Non,Non
FearlessIthor,11,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,69.,54.
FearlessIthor,10,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,69.,54.
FearlessIthor,9,h,meta-llama/Llama-2-chat-hf,13,32,nf4,256,128,6,3,69.,54.
